Date,Price,Open,High,Low,Vol.,Change %
Feb 11 2015,4801.1800,4788.3700,4810.3600,4780.1300,433.80M,0.28%
Feb 12 2015,4857.6100,4828.0800,4857.6100,4823.5700,480.02M,1.18%
Feb 13 2015,4893.8400,4869.7300,4893.8400,4860.1200,455.86M,0.75%
Feb 14 2015,4894.9260,4873.7800,4895.4500,4864.2240,,
Feb 15 2015,4896.0120,4877.8300,4897.0600,4868.3280,,
Feb 16 2015,4897.0980,4881.8800,4898.6700,4872.4320,,
Feb 17 2015,4899.2700,4889.9800,4901.8900,4880.6400,450.15M,0.11%
Feb 18 2015,4906.3600,4890.8400,4907.5000,4885.6000,410.20M,0.14%
Feb 19 2015,4924.7000,4901.5100,4929.5300,4900.6300,380.21M,0.37%
Feb 20 2015,4955.9700,4919.7800,4957.0200,4905.5900,456.72M,0.63%
Feb 21 2015,4957.2200,4928.1100,4958.0075,4914.0825,,
Feb 22 2015,4958.4700,4936.4400,4958.9950,4922.5750,,
Feb 23 2015,4960.9700,4953.1000,4960.9700,4939.5600,452.05M,0.10%
Feb 24 2015,4968.1200,4956.2100,4971.1800,4945.1400,429.64M,0.14%
Feb 25 2015,4967.1400,4960.3600,4984.2400,4955.9900,422.94M,-0.02%
Feb 26 2015,4987.8900,4969.2700,4989.1100,4955.5100,437.96M,0.42%
Feb 27 2015,4963.5300,4985.0300,4989.2500,4960.8800,485.69M,-0.49%
Feb 28 2015,4974.6725,4982.1300,4994.0800,4963.6625,,
Mar 01 2015,4985.8150,4979.2300,4998.9100,4966.4450,,
Mar 02 2015,5008.1000,4973.4300,5008.5700,4972.0100,468.54M,0.90%
Mar 03 2015,4979.9000,4990.7000,4996.6600,4956.0700,481.23M,-0.56%
Mar 04 2015,4967.1400,4961.2400,4973.3200,4938.9000,433.19M,-0.26%
Mar 05 2015,4982.8100,4979.9500,4993.5200,4963.1000,417.03M,0.32%
Mar 06 2015,4927.3700,4967.2400,4982.9300,4918.6200,462.81M,-1.11%
Mar 07 2015,4931.1375,4959.4500,4974.8150,4919.1700,,
Mar 08 2015,4934.9050,4951.6600,4966.7000,4919.7200,,
Mar 09 2015,4942.4400,4936.0800,4950.4700,4920.8200,405.49M,0.31%
Mar 10 2015,4859.8000,4899.5100,4903.4400,4859.8000,460.96M,-1.67%
Mar 11 2015,4849.9400,4866.9400,4876.0900,4846.7900,456.59M,-0.20%
Mar 12 2015,4893.2900,4853.9800,4895.8000,4853.2000,451.95M,0.89%
Mar 13 2015,4871.7600,4885.5400,4904.4700,4842.8000,439.59M,-0.44%
Mar 14 2015,4886.1975,4888.4725,4910.8375,4854.3725,,
Mar 15 2015,4900.6350,4891.4050,4917.2050,4865.9450,,
Mar 16 2015,4929.5100,4897.2700,4929.9400,4889.0900,417.73M,1.19%
Mar 17 2015,4937.4400,4912.6500,4944.9100,4907.0200,415.82M,0.16%
Mar 18 2015,4982.8300,4926.8300,5001.5700,4907.7200,473.04M,0.92%
Mar 19 2015,4992.3800,4982.0200,5000.0200,4979.9400,388.56M,0.19%
Mar 20 2015,5026.4200,5033.4700,5042.1400,5020.0600,1.07B,0.68%
Mar 21 2015,5022.5575,5030.2525,5039.4525,5017.7875,,
Mar 22 2015,5018.6950,5027.0350,5036.7650,5015.5150,,
Mar 23 2015,5010.9700,5020.6000,5031.3900,5010.9700,394.24M,-0.31%
Mar 24 2015,4994.7300,5010.1000,5032.4800,4994.5600,383.80M,-0.32%
Mar 25 2015,4876.5200,5002.8300,5006.7600,4876.5200,518.11M,-2.37%
Mar 26 2015,4863.3600,4835.7200,4889.2100,4825.9300,488.34M,-0.27%
Mar 27 2015,4891.2200,4863.7400,4899.2600,4859.6500,429.39M,0.57%
Mar 28 2015,4905.2750,4878.2500,4911.5600,4875.0175,,
Mar 29 2015,4919.3300,4892.7600,4923.8600,4890.3850,,
Mar 30 2015,4947.4400,4921.7800,4948.4600,4921.1200,419.66M,1.15%
Mar 31 2015,4900.8800,4925.9100,4940.8700,4899.3100,509.76M,-0.94%
Apr 01 2015,4880.2300,4894.3600,4899.3800,4844.3900,457.08M,-0.42%
Apr 02 2015,4886.9400,4885.4100,4901.3200,4872.9600,383.83M,0.14%
Apr 03 2015,4893.0160,4879.5160,4906.9800,4868.9500,,
Apr 04 2015,4899.0920,4873.6220,4912.6400,4864.9400,,
Apr 05 2015,4905.1680,4867.7280,4918.3000,4860.9300,,
Apr 06 2015,4917.3200,4855.9400,4929.6200,4852.9100,466.90M,0.62%
Apr 07 2015,4910.2300,4917.5000,4948.8800,4909.7700,373.96M,-0.14%
Apr 08 2015,4950.8200,4914.1500,4956.7200,4914.1500,409.41M,0.83%
Apr 09 2015,4974.5600,4950.8400,4975.9300,4928.1100,387.11M,0.48%
Apr 10 2015,4995.9800,4977.0300,4996.0800,4970.0200,341.08M,0.43%
Apr 11 2015,4994.0475,4983.1625,5003.1225,4974.0050,,
Apr 12 2015,4992.1150,4989.2950,5010.1650,4977.9900,,
Apr 13 2015,4988.2500,5001.5600,5024.2500,4985.9600,369.22M,-0.15%
